,Unnamed: 0,SHS_ID,PRIORITY_DEC,WELCHOL_DECILE,NEW_SEGMENT,YEARMONTH,WEL_TOTAL_TMOT,NRx,TRx,EMAIL_OPEN,EMAIL_SEND,PDEs,Calls,DSI_SAMPLES,CSS_Samples,total_paid,Copay_card,paid_copay,tmot_supplied,WELCHOL_KICKER_FLAG,WELCHOL_90_DAYS_RX_FLAG,sales_contest,NRx_1,NRx_2,NRx_3,NRx_4,PDE_1,PDE_2,PDE_transformed,DSI_SAMPLES_transformed,CSS_Samples_transformed,tmot_supplied_transformed,PDE_transformed_with_lags
612,613,206762,MEDIUM,1,LV - HR,201609,0.0,0,0,0,0,0.5,1,0,0,0.0,0,0.0,0.0,0,1,1,1.0,1.0,0.0,0.0,0.0,0.5,0.221199216928595,0.0,0.0,0.0,0.240427876775032
613,614,206762,MEDIUM,1,LV - HR,201610,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,1,1,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0722565136714471
614,615,206762,MEDIUM,1,LV - HR,201611,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0246900879716674
615,616,206762,MEDIUM,1,LV - HR,201612,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,617,206762,MEDIUM,1,LV - HR,201701,2.57100009918213,2,2,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,618,206762,MEDIUM,1,LV - HR,201702,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,619,206762,MEDIUM,1,LV - HR,201703,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,620,206762,MEDIUM,1,LV - HR,201704,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,621,206762,MEDIUM,1,LV - HR,201705,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,622,206762,MEDIUM,1,LV - HR,201706,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,623,206762,MEDIUM,1,LV - HR,201707,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,624,206762,MEDIUM,1,LV - HR,201708,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,625,206906,LOW,3,Writer not called,201509,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,
625,626,206906,LOW,3,Writer not called,201510,3.42800009250641,2,2,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,
626,627,206906,LOW,3,Writer not called,201511,2.0,1,1,0,0,1.0,1,0,0,0.0,0,0.0,0.0,0,0,0,2.0,0.0,,,0.0,0.0,0.393469340287367,0.0,0.0,0.0,0.393469340287367
627,628,206906,LOW,3,Writer not called,201512,0.64300000667572,1,1,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,2.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.13929202357494197
628,629,206906,LOW,3,Writer not called,201601,0.64300000667572,1,1,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.048770575499286
629,630,206906,LOW,3,Writer not called,201602,3.85700011253357,1,1,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,631,206906,LOW,3,Writer not called,201603,3.0,1,1,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,632,206906,LOW,3,Writer not called,201604,1.28600001335144,2,2,0,0,0.0,0,0,4,0.0,0,0.0,0.0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8646647167633871,0.0,0.0
632,633,206906,LOW,3,Writer not called,201605,2.57100009918213,1,1,0,0,0.5,1,4,0,0.0,0,0.0,0.0,0,0,0,2.0,1.0,1.0,1.0,0.0,0.0,0.221199216928595,0.8646647167633871,0.0,0.0,0.221199216928595
633,634,206906,LOW,3,Writer not called,201606,0.0,0,0,0,0,0.5,1,0,0,0.0,0,0.0,0.0,0,0,0,1.0,2.0,1.0,1.0,0.5,0.0,0.221199216928595,0.0,0.0,0.0,0.277472646357928
634,635,206906,LOW,3,Writer not called,201607,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,1.0,2.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0951625819640405
635,636,206906,LOW,3,Writer not called,201608,5.14200019836426,2,2,0,0,0.5,1,0,8,0.0,0,0.0,0.0,0,0,0,0.0,0.0,1.0,2.0,0.0,0.5,0.221199216928595,0.0,0.981684361111266,0.0,0.240427876775032
636,637,206906,LOW,3,Writer not called,201609,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,2.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0722565136714471
637,638,206906,LOW,3,Writer not called,201610,0.428999990224838,2,2,0,0,0.0,0,0,12,0.0,0,0.0,0.0,0,0,0,0.0,2.0,0.0,0.0,0.0,0.5,0.0,0.0,0.9975212478233341,0.0,0.0246900879716674
638,639,206906,LOW,3,Writer not called,201611,9.4280002117157,5,5,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,640,206906,LOW,3,Writer not called,201612,0.8569999933242801,1,1,0,0,0.0,0,0,8,96.0,1,24.0,3.0,0,0,0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.981684361111266,0.9999724635506501,0.0
640,641,206906,LOW,3,Writer not called,201701,0.0,0,0,0,0,0.0,0,0,12,0.0,0,0.0,0.0,0,0,0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.9975212478233341,0.0,0.0
641,642,206906,LOW,3,Writer not called,201702,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,643,206906,LOW,3,Writer not called,201703,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643,644,206906,LOW,3,Writer not called,201704,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644,645,206906,LOW,3,Writer not called,201705,0.8569999933242801,1,1,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645,646,206906,LOW,3,Writer not called,201706,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646,647,206906,LOW,3,Writer not called,201707,0.8569999933242801,1,1,0,0,0.0,0,0,0,52.1800003051758,1,25.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9698026165776821,0.0
647,648,206906,LOW,3,Writer not called,201708,1.7139999866485602,1,2,0,0,0.0,0,0,0,104.360000610352,2,50.0,2.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999088118034446,0.0
648,649,207001,LOW,0,LV - LR,201509,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,
649,650,207001,LOW,0,LV - LR,201510,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,
650,651,207001,LOW,0,LV - LR,201511,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,652,207001,LOW,0,LV - LR,201512,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652,653,207001,LOW,0,LV - LR,201601,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,654,207001,LOW,0,LV - LR,201602,0.0,0,0,0,0,0.5,1,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.221199216928595,0.0,0.0,0.0,0.221199216928595
654,655,207001,LOW,0,LV - LR,201603,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0722565136714471
655,656,207001,LOW,0,LV - LR,201604,0.0,0,0,0,0,1.0,2,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.393469340287367,0.0,0.0,0.0,0.408444635633185
656,657,207001,LOW,0,LV - LR,201605,0.0,0,0,0,0,0.5,1,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.221199216928595,0.0,0.0,0.0,0.329679953964361
657,658,207001,LOW,0,LV - LR,201606,0.0,0,0,0,0,0.5,1,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.5,1.0,0.221199216928595,0.0,0.0,0.0,0.31271072120902804
658,659,207001,LOW,0,LV - LR,201607,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0951625819640405
659,660,207001,LOW,0,LV - LR,201608,0.0,0,0,0,0,0.5,1,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.221199216928595,0.0,0.0,0.0,0.240427876775032
660,661,207001,LOW,0,LV - LR,201609,0.0,0,0,0,0,0.5,1,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.221199216928595,0.0,0.0,0.0,0.277472646357928
661,662,207001,LOW,0,LV - LR,201610,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0951625819640405
662,663,207001,LOW,0,LV - LR,201611,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0246900879716674
663,664,207001,LOW,0,LV - LR,201612,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664,665,207001,LOW,0,LV - LR,201701,0.0,0,0,0,0,0.5,1,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.221199216928595,0.0,0.0,0.0,0.221199216928595
665,666,207001,LOW,0,LV - LR,201702,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0722565136714471
666,667,207001,LOW,0,LV - LR,201703,0.0,0,0,0,0,0.5,1,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.221199216928595,0.0,0.0,0.0,0.240427876775032
667,668,207001,LOW,0,LV - LR,201704,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0722565136714471
668,669,207001,LOW,0,LV - LR,201705,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0246900879716674
669,670,207001,LOW,0,LV - LR,201706,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,671,207001,LOW,0,LV - LR,201707,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,672,207001,LOW,0,LV - LR,201708,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,673,207239,MEDIUM,0,LV - LR,201509,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,
673,674,207239,MEDIUM,0,LV - LR,201510,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,
674,675,207239,MEDIUM,0,LV - LR,201511,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675,676,207239,MEDIUM,0,LV - LR,201512,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676,677,207239,MEDIUM,0,LV - LR,201601,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,678,207239,MEDIUM,0,LV - LR,201602,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678,679,207239,MEDIUM,0,LV - LR,201603,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,680,207239,MEDIUM,0,LV - LR,201604,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
680,681,207239,MEDIUM,0,LV - LR,201605,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681,682,207239,MEDIUM,0,LV - LR,201606,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682,683,207239,MEDIUM,0,LV - LR,201607,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683,684,207239,MEDIUM,0,LV - LR,201608,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684,685,207239,MEDIUM,0,LV - LR,201609,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
685,686,207239,MEDIUM,0,LV - LR,201610,0.0,0,0,0,0,0.5,1,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.221199216928595,0.0,0.0,0.0,0.221199216928595
686,687,207239,MEDIUM,0,LV - LR,201611,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0722565136714471
687,688,207239,MEDIUM,0,LV - LR,201612,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0246900879716674
688,689,207239,MEDIUM,0,LV - LR,201701,0.0,0,0,0,0,1.0,2,4,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.393469340287367,0.8646647167633871,0.0,0.0,0.393469340287367
689,690,207239,MEDIUM,0,LV - LR,201702,0.0,0,0,0,0,1.0,2,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.393469340287367,0.0,0.0,0.0,0.47795422323898396
690,691,207239,MEDIUM,0,LV - LR,201703,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.181269246922018
691,692,207239,MEDIUM,0,LV - LR,201704,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.048770575499286
692,693,207239,MEDIUM,0,LV - LR,201705,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693,694,207239,MEDIUM,0,LV - LR,201706,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694,695,207239,MEDIUM,0,LV - LR,201707,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
695,696,207239,MEDIUM,0,LV - LR,201708,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
696,697,207267,LOW,1,LV - LR,201509,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,
697,698,207267,LOW,1,LV - LR,201510,2.57100009918213,2,2,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,
698,699,207267,LOW,1,LV - LR,201511,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,2.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,700,207267,LOW,1,LV - LR,201512,1.28600001335144,0,1,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,701,207267,LOW,1,LV - LR,201601,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701,702,207267,LOW,1,LV - LR,201602,1.92900002002716,1,2,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702,703,207267,LOW,1,LV - LR,201603,0.64300000667572,0,1,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703,704,207267,LOW,1,LV - LR,201604,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704,705,207267,LOW,1,LV - LR,201605,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
705,706,207267,LOW,1,LV - LR,201606,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706,707,207267,LOW,1,LV - LR,201607,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707,708,207267,LOW,1,LV - LR,201608,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708,709,207267,LOW,1,LV - LR,201609,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,710,207267,LOW,1,LV - LR,201610,0.0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710,711,207267,LOW,1,LV - LR,201611,0.428999990224838,1,1,0,1,1.0,2,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.393469340287367,0.0,0.0,0.0,0.393469340287367
711,712,207267,LOW,1,LV - LR,201612,0.428999990224838,0,1,0,1,1.0,2,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.393469340287367,0.0,0.0,0.0,0.47795422323898396
712,713,207267,LOW,1,LV - LR,201701,0.0,0,0,0,1,1.0,2,4,0,0.0,0,0.0,0.0,0,0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.393469340287367,0.8646647167633871,0.0,0.0,0.503414696208591
713,714,207267,LOW,1,LV - LR,201702,0.428999990224838,1,1,0,1,2.5,5,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,1.0,1.0,0.7134952031398101,0.0,0.0,0.0,0.765429711906202
714,715,207267,LOW,1,LV - LR,201703,1.28600001335144,1,1,0,1,1.5,3,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,1.0,2.5,1.0,0.527633447258985,0.0,0.0,0.0,0.6911810203119799
715,716,207267,LOW,1,LV - LR,201704,0.0,0,0,0,1,0.5,1,0,0,0.0,0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,1.5,2.5,0.221199216928595,0.0,0.0,0.0,0.45118836390597405
716,717,207267,LOW,1,LV - LR,201705,1.28600001335144,0,1,0,1,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,1.0,1.0,0.0,0.5,1.5,0.0,0.0,0.0,0.0,0.13929202357494197
717,718,207267,LOW,1,LV - LR,201706,0.0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0246900879716674
718,719,207267,LOW,1,LV - LR,201707,0.0,0,0,0,1,0.0,0,0,0,75.0,1,25.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9698026165776821,0.0
719,720,207267,LOW,1,LV - LR,201708,1.28600001335144,0,1,0,2,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720,721,207280,LOW,0,LV - LR,201509,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,
721,722,207280,LOW,0,LV - LR,201510,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,
722,723,207280,LOW,0,LV - LR,201511,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723,724,207280,LOW,0,LV - LR,201512,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724,725,207280,LOW,0,LV - LR,201601,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725,726,207280,LOW,0,LV - LR,201602,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726,727,207280,LOW,0,LV - LR,201603,0.0,0,0,0,0,0.5,1,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.221199216928595,0.0,0.0,0.0,0.221199216928595
727,728,207280,LOW,0,LV - LR,201604,0.0,0,0,0,0,2.5,5,4,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.7134952031398101,0.8646647167633871,0.0,0.0,0.734197040911073
728,729,207280,LOW,0,LV - LR,201605,2.0,2,2,0,0,1.0,2,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2.5,0.5,0.393469340287367,0.0,0.0,0.0,0.593430340259401
729,730,207280,LOW,0,LV - LR,201606,0.0,0,0,0,0,1.5,3,4,0,0.0,0,0.0,0.0,0,0,0,2.0,0.0,0.0,0.0,1.0,2.5,0.527633447258985,0.8646647167633871,0.0,0.0,0.641203534594048
730,731,207280,LOW,0,LV - LR,201607,0.0,0,0,0,0,0.5,1,0,0,0.0,0,0.0,0.0,0,0,0,0.0,2.0,0.0,0.0,1.5,1.0,0.221199216928595,0.0,0.0,0.0,0.408444635633185
731,732,207280,LOW,0,LV - LR,201608,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,2.0,0.0,0.5,1.5,0.0,0.0,0.0,0.0,0.13929202357494197
732,733,207280,LOW,0,LV - LR,201609,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0246900879716674
733,734,207280,LOW,0,LV - LR,201610,0.0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
734,735,207280,LOW,0,LV - LR,201611,0.0,0,0,0,1,1.5,3,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.527633447258985,0.0,0.0,0.0,0.527633447258985
